,pitch_type,game_date,release_speed,batter,stand,balls,strikes,plate_x,plate_z,outs_when_up,inning,game_pk,bat_score,fld_score,on_base,prev_events,prev_zone,prev_type,prev_bb_type,prev_plate_x,prev_plate_z
16916,KC,2020-08-26,82.5,660670,R,0,0,1.02,0.08,1,5,630361,4,0,0,field_out,5.0,X,fly_ball,0.15,2.55
16917,SL,2020-08-26,89.7,622666,L,2,2,1.22,0.43,0,5,630361,4,0,0,,14.0,B,,1.02,0.08
16918,SL,2020-08-26,88.0,622666,L,1,2,-0.44,3.58,0,5,630361,4,0,0,strikeout,14.0,S,,1.22,0.43
16919,FF,2020-08-26,95.8,622666,L,1,1,-0.27,3.0,0,5,630361,4,0,0,,1.0,B,,-0.44,3.58
16920,CH,2020-08-26,86.5,622666,L,0,1,0.09,1.06,0,5,630361,4,0,0,,5.0,S,,-0.27,3.0
16921,FF,2020-08-26,94.7,622666,L,0,0,0.11,2.54,0,5,630361,4,0,0,,14.0,B,,0.09,1.06
16899,SL,2020-08-26,89.4,542303,R,3,2,1.32,2.46,0,6,630361,4,1,1,,,,,,
16900,FF,2020-08-26,97.0,542303,R,3,1,-0.85,3.69,0,6,630361,4,1,1,walk,14.0,B,,1.32,2.46
16901,CH,2020-08-26,88.1,542303,R,2,1,0.37,1.3,0,6,630361,4,1,1,,11.0,S,,-0.85,3.69
16902,FF,2020-08-26,96.6,542303,R,2,0,0.49,2.57,0,6,630361,4,1,1,,14.0,B,,0.37,1.3
16903,FF,2020-08-26,95.7,542303,R,1,0,-1.49,4.22,0,6,630361,4,1,1,,6.0,S,,0.49,2.57
16904,SL,2020-08-26,89.8,542303,R,0,0,1.03,0.26,0,6,630361,4,1,1,,11.0,B,,-1.49,4.22
16905,FF,2020-08-26,98.1,518692,L,3,1,0.24,1.66,0,6,630361,4,1,0,,14.0,B,,1.03,0.26
16906,SL,2020-08-26,88.4,518692,L,2,1,-0.96,4.34,0,6,630361,4,1,0,double,8.0,X,line_drive,0.24,1.66
16907,SL,2020-08-26,87.7,518692,L,1,1,1.29,1.96,0,6,630361,4,1,0,,11.0,B,,-0.96,4.34
16908,CH,2020-08-26,87.8,518692,L,0,1,0.14,0.58,0,6,630361,4,1,0,,14.0,B,,1.29,1.96
16909,FF,2020-08-26,95.2,518692,L,0,0,-0.86,3.39,0,6,630361,4,1,0,,14.0,B,,0.14,0.58
17485,SL,2020-07-29,89.0,593643,R,1,1,0.85,1.85,2,1,630495,1,2,1,,,,,,
17486,FF,2020-07-29,96.3,593643,R,1,0,-0.43,3.9,2,1,630495,1,2,1,field_out,14.0,X,ground_ball,0.85,1.85
17487,KC,2020-07-29,83.5,593643,R,0,0,0.87,0.01,2,1,630495,1,2,1,,11.0,S,,-0.43,3.9
17488,FF,2020-07-29,97.6,547004,L,1,2,0.71,2.61,1,1,630495,1,2,1,,14.0,B,,0.87,0.01
17489,FF,2020-07-29,96.3,547004,L,1,1,-0.86,2.19,1,1,630495,1,2,1,strikeout,6.0,S,,0.71,2.61
17490,FF,2020-07-29,95.1,547004,L,1,0,-0.07,3.34,1,1,630495,1,2,1,,13.0,S,,-0.86,2.19
17491,FF,2020-07-29,97.3,547004,L,0,0,1.31,2.88,1,1,630495,1,2,1,,2.0,S,,-0.07,3.34
17492,FF,2020-07-29,96.4,578428,R,1,2,0.43,1.74,1,1,630495,0,2,1,,12.0,B,,1.31,2.88
17493,FF,2020-07-29,95.5,578428,R,1,1,0.15,2.96,1,1,630495,0,2,1,double,9.0,X,fly_ball,0.43,1.74
17494,FF,2020-07-29,95.1,578428,R,1,0,0.28,1.63,1,1,630495,0,2,1,,2.0,S,,0.15,2.96
17495,KC,2020-07-29,80.5,578428,R,0,0,1.75,0.95,1,1,630495,0,2,1,,9.0,S,,0.28,1.63
17496,KC,2020-07-29,81.2,623993,L,0,2,0.75,0.09,0,1,630495,0,2,1,,14.0,B,,1.75,0.95
17497,SL,2020-07-29,87.5,623993,L,0,1,1.32,1.18,0,1,630495,0,2,1,strikeout,14.0,S,,0.75,0.09
17498,FF,2020-07-29,94.8,623993,L,0,0,-0.19,1.77,0,1,630495,0,2,1,,14.0,S,,1.32,1.18
17499,FF,2020-07-29,97.6,669720,R,3,2,1.19,2.37,0,1,630495,0,2,0,,8.0,S,,-0.19,1.77
17500,FF,2020-07-29,95.6,669720,R,3,2,-0.07,2.3,0,1,630495,0,2,0,walk,12.0,B,,1.19,2.37
17501,SL,2020-07-29,86.8,669720,R,2,2,1.24,2.91,0,1,630495,0,2,0,,5.0,S,,-0.07,2.3
17502,SL,2020-07-29,87.0,669720,R,2,1,0.5,1.08,0,1,630495,0,2,0,,12.0,B,,1.24,2.91
17503,FF,2020-07-29,93.5,669720,R,2,0,-0.05,2.65,0,1,630495,0,2,0,,14.0,S,,0.5,1.08
17504,FF,2020-07-29,95.5,669720,R,1,0,-0.27,1.24,0,1,630495,0,2,0,,2.0,S,,-0.05,2.65
17505,FF,2020-07-29,94.4,669720,R,0,0,1.2,2.54,0,1,630495,0,2,0,,13.0,B,,-0.27,1.24
17471,FF,2020-07-29,96.0,600474,R,2,1,0.19,2.01,2,2,630495,1,2,0,,,,,,
17472,SL,2020-07-29,87.0,600474,R,1,1,0.4,1.18,2,2,630495,1,2,0,field_out,8.0,X,ground_ball,0.19,2.01
17473,FF,2020-07-29,95.2,600474,R,1,0,-0.26,2.36,2,2,630495,1,2,0,,14.0,B,,0.4,1.18
17474,FF,2020-07-29,96.0,600474,R,0,0,-0.59,3.73,2,2,630495,1,2,0,,5.0,S,,-0.26,2.36
17475,FF,2020-07-29,97.1,596105,L,3,2,-0.56,3.0,1,2,630495,1,2,0,,11.0,B,,-0.59,3.73
17476,SL,2020-07-29,87.2,596105,L,2,2,0.13,1.33,1,2,630495,1,2,0,field_out,1.0,X,fly_ball,-0.56,3.0
17477,FF,2020-07-29,96.1,596105,L,2,1,0.51,3.12,1,2,630495,1,2,0,,14.0,B,,0.13,1.33
17478,FF,2020-07-29,95.6,596105,L,2,0,-0.43,2.02,1,2,630495,1,2,0,,3.0,S,,0.51,3.12
17479,FF,2020-07-29,94.8,596105,L,1,0,0.43,3.38,1,2,630495,1,2,0,,7.0,S,,-0.43,2.02
17480,KC,2020-07-29,82.5,596105,L,0,0,1.71,-0.27,1,2,630495,1,2,0,,3.0,B,,0.43,3.38
17481,FF,2020-07-29,96.4,600524,R,1,2,0.21,2.84,0,2,630495,1,2,0,,14.0,B,,1.71,-0.27
17482,SL,2020-07-29,88.5,600524,R,1,1,0.5,1.74,0,2,630495,1,2,0,strikeout,2.0,S,,0.21,2.84
17483,FF,2020-07-29,95.3,600524,R,0,1,-1.04,3.45,0,2,630495,1,2,0,,9.0,S,,0.5,1.74
17484,FF,2020-07-29,94.7,600524,R,0,0,0.5,2.26,0,2,630495,1,2,0,,11.0,B,,-1.04,3.45
17455,KC,2020-07-29,84.1,578428,R,1,2,0.56,0.17,2,3,630495,1,5,1,,,,,,
17456,SL,2020-07-29,87.6,578428,R,1,1,0.8,1.98,2,3,630495,1,5,1,strikeout,14.0,S,,0.56,0.17
17457,SL,2020-07-29,89.7,578428,R,0,1,1.29,1.61,2,3,630495,1,5,1,,6.0,S,,0.8,1.98
17458,SL,2020-07-29,87.4,578428,R,0,0,0.14,2.79,2,3,630495,1,5,1,,14.0,B,,1.29,1.61
17459,FF,2020-07-29,95.7,623993,L,1,0,-0.23,3.3,1,3,630495,1,5,1,,2.0,S,,0.14,2.79
17460,FF,2020-07-29,96.1,623993,L,0,0,-0.38,4.28,1,3,630495,1,5,1,field_out,2.0,X,fly_ball,-0.23,3.3
17461,FF,2020-07-29,95.5,669720,R,1,1,-0.65,2.48,0,3,630495,1,5,1,,11.0,B,,-0.38,4.28
17462,FF,2020-07-29,96.2,669720,R,1,0,0.32,2.32,0,3,630495,1,5,1,field_out,4.0,X,line_drive,-0.65,2.48
17463,SL,2020-07-29,88.1,669720,R,0,0,1.59,0.38,0,3,630495,1,5,1,,6.0,S,,0.32,2.32
17464,FF,2020-07-29,98.1,621466,L,3,2,0.15,3.52,0,3,630495,1,5,0,,14.0,B,,1.59,0.38
17465,FF,2020-07-29,98.0,621466,L,3,2,-0.41,2.83,0,3,630495,1,5,0,walk,12.0,B,,0.15,3.52
17466,FF,2020-07-29,95.7,621466,L,3,1,0.27,2.28,0,3,630495,1,5,0,,1.0,S,,-0.41,2.83
17467,FF,2020-07-29,95.8,621466,L,2,1,-1.12,3.35,0,3,630495,1,5,0,,5.0,S,,0.27,2.28
17468,FF,2020-07-29,94.8,621466,L,1,1,0.93,1.92,0,3,630495,1,5,0,,11.0,B,,-1.12,3.35
17469,FF,2020-07-29,94.4,621466,L,0,1,-1.32,2.5,0,3,630495,1,5,0,,14.0,B,,0.93,1.92
17470,FF,2020-07-29,94.0,621466,L,0,0,-0.19,2.69,0,3,630495,1,5,0,,11.0,B,,-1.32,2.5
17442,FF,2020-07-29,96.9,600524,R,1,2,-0.04,3.76,2,4,630495,1,5,0,,,,,,
17443,SL,2020-07-29,88.9,600524,R,0,2,1.67,-1.35,2,4,630495,1,5,0,field_out,11.0,X,fly_ball,-0.04,3.76
17444,SL,2020-07-29,86.6,600524,R,0,1,0.54,1.28,2,4,630495,1,5,0,,14.0,B,,1.67,-1.35
17445,KC,2020-07-29,81.7,600524,R,0,0,-0.31,2.5,2,4,630495,1,5,0,,14.0,S,,0.54,1.28
17446,FF,2020-07-29,97.4,593643,R,1,2,0.42,3.3,1,4,630495,1,5,0,,4.0,S,,-0.31,2.5
17447,KC,2020-07-29,82.6,593643,R,0,2,0.54,0.61,1,4,630495,1,5,0,field_out,3.0,X,line_drive,0.42,3.3
17448,FF,2020-07-29,97.7,593643,R,0,1,0.6,3.02,1,4,630495,1,5,0,,14.0,B,,0.54,0.61
17449,SL,2020-07-29,86.4,593643,R,0,0,0.76,1.69,1,4,630495,1,5,0,,3.0,S,,0.6,3.02
17450,FF,2020-07-29,97.7,547004,L,2,2,-0.01,3.63,0,4,630495,1,5,0,,9.0,S,,0.76,1.69
17451,KC,2020-07-29,85.0,547004,L,1,2,0.46,0.15,0,4,630495,1,5,0,strikeout,11.0,S,,-0.01,3.63
17452,SL,2020-07-29,89.7,547004,L,0,2,1.53,0.13,0,4,630495,1,5,0,,14.0,B,,0.46,0.15
17453,FF,2020-07-29,95.2,547004,L,0,1,-0.4,3.13,0,4,630495,1,5,0,,14.0,B,,1.53,0.13
17454,KC,2020-07-29,81.6,547004,L,0,0,-0.36,1.89,0,4,630495,1,5,0,,1.0,S,,-0.4,3.13
17432,FF,2020-07-29,94.6,621466,L,0,0,0.61,1.79,2,5,630495,1,5,0,,,,,,
17433,KC,2020-07-29,83.0,600474,R,0,2,1.12,0.85,1,5,630495,1,5,0,field_out,9.0,X,line_drive,0.61,1.79
17434,SL,2020-07-29,86.4,600474,R,0,1,0.54,2.28,1,5,630495,1,5,0,strikeout,14.0,S,,1.12,0.85
17435,SL,2020-07-29,85.4,600474,R,0,0,0.4,2.34,1,5,630495,1,5,0,,6.0,S,,0.54,2.28
17436,KC,2020-07-29,82.8,596105,L,2,2,0.2,1.55,0,5,630495,1,5,0,,6.0,S,,0.4,2.34
17437,SL,2020-07-29,88.6,596105,L,2,2,0.61,2.22,0,5,630495,1,5,0,strikeout,8.0,S,,0.2,1.55
17438,CH,2020-07-29,88.4,596105,L,1,2,-0.68,0.23,0,5,630495,1,5,0,,6.0,S,,0.61,2.22
17439,FF,2020-07-29,97.1,596105,L,1,1,-0.12,1.42,0,5,630495,1,5,0,,13.0,B,,-0.68,0.23
17440,FF,2020-07-29,94.7,596105,L,1,0,-0.38,3.16,0,5,630495,1,5,0,,8.0,S,,-0.12,1.42
17441,KC,2020-07-29,82.0,596105,L,0,0,0.79,-0.74,0,5,630495,1,5,0,,1.0,S,,-0.38,3.16
17419,FF,2020-07-29,97.8,578428,R,0,2,-0.61,3.22,2,6,630495,1,7,0,,,,,,
17420,FF,2020-07-29,97.0,578428,R,0,1,0.75,2.65,2,6,630495,1,7,0,field_out,1.0,X,ground_ball,-0.61,3.22
17421,FF,2020-07-29,95.7,578428,R,0,0,-0.07,2.12,2,6,630495,1,7,0,,3.0,S,,0.75,2.65
17422,FF,2020-07-29,96.3,623993,L,2,1,-0.42,3.15,1,6,630495,1,7,0,,5.0,S,,-0.07,2.12
17423,FF,2020-07-29,97.0,623993,L,1,1,1.1,2.77,1,6,630495,1,7,0,field_out,1.0,X,ground_ball,-0.42,3.15
17424,FF,2020-07-29,95.4,623993,L,1,0,-0.25,2.88,1,6,630495,1,7,0,,12.0,B,,1.1,2.77
17425,CH,2020-07-29,87.8,623993,L,0,0,0.77,0.65,1,6,630495,1,7,0,,2.0,S,,-0.25,2.88
17426,FF,2020-07-29,97.4,669720,R,2,2,-0.13,3.36,0,6,630495,1,7,0,,14.0,B,,0.77,0.65
17427,FF,2020-07-29,97.5,669720,R,1,2,1.46,0.85,0,6,630495,1,7,0,field_out,2.0,X,line_drive,-0.13,3.36
17428,SL,2020-07-29,86.4,669720,R,1,2,-0.57,3.72,0,6,630495,1,7,0,,14.0,B,,1.46,0.85
17429,SL,2020-07-29,87.9,669720,R,0,2,1.71,-0.32,0,6,630495,1,7,0,,11.0,S,,-0.57,3.72
17430,FF,2020-07-29,96.4,669720,R,0,1,0.96,1.79,0,6,630495,1,7,0,,14.0,B,,1.71,-0.32
17431,KC,2020-07-29,80.3,669720,R,0,0,0.07,2.24,0,6,630495,1,7,0,,14.0,S,,0.96,1.79
17404,SL,2020-07-29,88.3,600474,R,0,0,0.22,2.21,2,7,630495,3,7,0,,,,,,
17405,FF,2020-07-29,95.7,596105,L,0,0,0.57,2.37,2,7,630495,1,7,1,double,5.0,X,ground_ball,0.22,2.21
17406,FF,2020-07-29,97.4,600524,R,0,0,-0.75,2.37,2,7,630495,1,7,0,home_run,6.0,X,line_drive,0.57,2.37
17407,FF,2020-07-29,97.9,593643,R,2,2,-0.51,3.39,1,7,630495,1,7,0,double,4.0,X,line_drive,-0.75,2.37
17408,FF,2020-07-29,97.1,593643,R,2,2,0.26,2.46,1,7,630495,1,7,0,field_out,1.0,X,popup,-0.51,3.39
17409,CH,2020-07-29,86.2,593643,R,1,2,-0.99,0.77,1,7,630495,1,7,0,,5.0,S,,0.26,2.46
17410,SL,2020-07-29,88.4,593643,R,1,2,1.46,0.51,1,7,630495,1,7,0,,13.0,B,,-0.99,0.77
17411,KC,2020-07-29,83.2,593643,R,1,2,0.76,1.99,1,7,630495,1,7,0,,14.0,S,,1.46,0.51
17412,FF,2020-07-29,97.2,593643,R,1,1,0.76,1.58,1,7,630495,1,7,0,,9.0,S,,0.76,1.99
17413,FF,2020-07-29,97.3,593643,R,1,0,0.89,2.92,1,7,630495,1,7,0,,9.0,S,,0.76,1.58
17414,SL,2020-07-29,87.8,593643,R,0,0,1.16,0.22,1,7,630495,1,7,0,,12.0,S,,0.89,2.92
17415,FF,2020-07-29,97.4,547004,L,1,2,1.2,2.6,0,7,630495,1,7,0,,14.0,B,,1.16,0.22
17416,FF,2020-07-29,96.5,547004,L,1,1,-0.54,2.32,0,7,630495,1,7,0,field_out,12.0,X,popup,1.2,2.6
17417,CH,2020-07-29,88.1,547004,L,0,1,-1.05,0.69,0,7,630495,1,7,0,,4.0,S,,-0.54,2.32
17418,FF,2020-07-29,96.2,547004,L,0,0,-0.13,2.28,0,7,630495,1,7,0,,13.0,B,,-1.05,0.69
17564,SL,2020-07-23,88.8,435062,R,1,2,1.18,2.33,2,1,630851,1,2,0,,,,,,
17565,FF,2020-07-23,97.6,435062,R,1,1,-0.26,2.92,2,1,630851,1,2,0,strikeout,12.0,S,,1.18,2.33
17566,SL,2020-07-23,86.7,435062,R,1,0,0.2,3.08,2,1,630851,1,2,0,,2.0,S,,-0.26,2.92
17567,FF,2020-07-23,96.0,435062,R,0,0,-0.05,3.3,2,1,630851,1,2,0,,2.0,S,,0.2,3.08
17568,FF,2020-07-23,97.0,516770,R,0,0,-0.39,3.17,1,1,630851,1,2,0,,11.0,B,,-0.05,3.3
17569,FF,2020-07-23,98.1,594809,L,2,2,0.23,2.37,1,1,630851,0,2,0,field_out,1.0,X,ground_ball,-0.39,3.17
17570,SL,2020-07-23,89.4,594809,L,2,2,0.81,1.46,1,1,630851,0,2,0,home_run,5.0,X,fly_ball,0.23,2.37
17571,FF,2020-07-23,98.6,594809,L,2,2,-0.47,3.48,1,1,630851,0,2,0,,9.0,S,,0.81,1.46
17572,FF,2020-07-23,97.6,594809,L,2,1,-0.23,1.8,1,1,630851,0,2,0,,11.0,S,,-0.47,3.48
17573,FF,2020-07-23,97.9,594809,L,2,0,0.01,2.88,1,1,630851,0,2,0,,8.0,S,,-0.23,1.8
17574,FF,2020-07-23,97.6,594809,L,1,0,1.47,1.52,1,1,630851,0,2,0,,2.0,S,,0.01,2.88
17575,FF,2020-07-23,96.6,594809,L,0,0,0.86,2.32,1,1,630851,0,2,0,,14.0,B,,1.47,1.52
17576,FF,2020-07-23,96.4,607208,R,3,1,-0.07,1.26,0,1,630851,0,2,0,,12.0,B,,0.86,2.32
17577,FF,2020-07-23,97.4,607208,R,2,1,0.99,2.53,0,1,630851,0,2,0,field_out,13.0,X,fly_ball,-0.07,1.26
17578,FF,2020-07-23,96.2,607208,R,1,1,-1.26,3.86,0,1,630851,0,2,0,,14.0,B,,0.99,2.53
17579,FF,2020-07-23,96.3,607208,R,1,0,-0.13,2.71,0,1,630851,0,2,0,,11.0,B,,-1.26,3.86
17580,FF,2020-07-23,96.3,607208,R,0,0,-0.01,3.7,0,1,630851,0,2,0,,5.0,S,,-0.13,2.71
17550,FF,2020-07-23,98.8,664057,L,0,2,-0.59,3.24,2,2,630851,1,2,1,,,,,,
17551,SL,2020-07-23,89.1,664057,L,0,2,-0.07,3.23,2,2,630851,1,2,1,strikeout,1.0,S,,-0.59,3.24
17552,FF,2020-07-23,96.9,664057,L,0,2,-0.04,3.69,2,2,630851,1,2,1,,2.0,S,,-0.07,3.23
17553,KC,2020-07-23,83.1,664057,L,0,1,0.87,2.66,2,2,630851,1,2,1,,11.0,S,,-0.04,3.69
17554,FF,2020-07-23,96.9,664057,L,0,0,0.2,2.97,2,2,630851,1,2,1,,12.0,S,,0.87,2.66
17555,FF,2020-07-23,96.9,452678,L,2,1,-0.37,3.46,1,2,630851,1,2,1,,2.0,S,,0.2,2.97
17556,FF,2020-07-23,96.9,452678,L,1,1,-1.76,4.99,1,2,630851,1,2,1,field_out,1.0,X,fly_ball,-0.37,3.46
17557,FF,2020-07-23,96.9,452678,L,0,1,-0.17,3.99,1,2,630851,1,2,1,,11.0,B,,-1.76,4.99
17558,FF,2020-07-23,97.4,452678,L,0,0,0.19,3.07,1,2,630851,1,2,1,,11.0,B,,-0.17,3.99
17559,FF,2020-07-23,97.3,435559,R,2,0,0.42,2.33,0,2,630851,1,2,1,,2.0,S,,0.19,3.07
17560,FF,2020-07-23,97.4,435559,R,1,0,1.03,3.54,0,2,630851,1,2,1,field_out,6.0,X,fly_ball,0.42,2.33
17561,FF,2020-07-23,96.7,435559,R,0,0,-0.42,3.51,0,2,630851,1,2,1,,12.0,B,,1.03,3.54
17562,SL,2020-07-23,90.4,519346,L,0,1,2.25,-0.1,0,2,630851,1,2,0,,11.0,B,,-0.42,3.51
17563,KC,2020-07-23,85.3,519346,L,0,0,0.55,1.23,0,2,630851,1,2,0,hit_by_pitch,14.0,B,,2.25,-0.1
17537,FF,2020-07-23,96.3,594809,L,1,2,0.14,2.46,2,3,630851,1,3,0,,,,,,
17538,SL,2020-07-23,88.6,594809,L,1,2,-0.39,2.69,2,3,630851,1,3,0,field_out,5.0,X,fly_ball,0.14,2.46
17539,FF,2020-07-23,97.4,594809,L,1,1,-0.57,3.21,2,3,630851,1,3,0,,4.0,S,,-0.39,2.69
17540,KC,2020-07-23,82.7,594809,L,0,1,0.98,0.61,2,3,630851,1,3,0,,1.0,S,,-0.57,3.21
17541,KC,2020-07-23,83.0,594809,L,0,0,0.69,2.62,2,3,630851,1,3,0,,14.0,B,,0.98,0.61
17542,SL,2020-07-23,89.7,607208,R,1,2,0.13,1.59,1,3,630851,1,3,0,,3.0,S,,0.69,2.62
17543,FF,2020-07-23,97.0,607208,R,1,1,-0.97,3.12,1,3,630851,1,3,0,field_out,8.0,X,fly_ball,0.13,1.59
17544,SL,2020-07-23,88.1,607208,R,1,0,0.43,2.67,1,3,630851,1,3,0,,11.0,S,,-0.97,3.12
17545,FF,2020-07-23,97.2,607208,R,0,0,-0.56,3.84,1,3,630851,1,3,0,,6.0,S,,0.43,2.67
17546,SL,2020-07-23,88.7,645302,R,1,2,1.04,1.07,0,3,630851,1,3,0,,11.0,B,,-0.56,3.84
17547,SL,2020-07-23,89.6,645302,R,1,1,1.27,1.3,0,3,630851,1,3,0,strikeout,14.0,S,,1.04,1.07
17548,FF,2020-07-23,96.5,645302,R,0,1,-1.02,3.25,0,3,630851,1,3,0,,14.0,S,,1.27,1.3
17549,FF,2020-07-23,96.5,645302,R,0,0,0.58,2.82,0,3,630851,1,3,0,,11.0,B,,-1.02,3.25
17525,FF,2020-07-23,96.1,519346,L,0,0,-0.59,2.61,2,4,630851,1,3,0,,,,,,
17526,FF,2020-07-23,97.6,435062,R,3,1,-1.05,2.9,1,4,630851,1,3,0,field_out,4.0,X,line_drive,-0.59,2.61
17527,FF,2020-07-23,96.9,435062,R,2,1,-1.82,2.44,1,4,630851,1,3,0,field_out,11.0,X,line_drive,-1.05,2.9
17528,FF,2020-07-23,97.0,435062,R,2,0,-0.04,2.43,1,4,630851,1,3,0,,11.0,B,,-1.82,2.44
17529,FF,2020-07-23,95.5,435062,R,1,0,0.8,3.61,1,4,630851,1,3,0,,5.0,S,,-0.04,2.43
17530,KC,2020-07-23,83.5,435062,R,0,0,0.71,1.2,1,4,630851,1,3,0,,12.0,B,,0.8,3.61
17531,FF,2020-07-23,98.3,516770,R,3,2,0.25,2.69,0,4,630851,1,3,0,,14.0,B,,0.71,1.2
17532,SL,2020-07-23,89.6,516770,R,2,2,0.54,1.44,0,4,630851,1,3,0,field_out,5.0,X,fly_ball,0.25,2.69
17533,SL,2020-07-23,88.4,516770,R,2,1,-0.42,2.55,0,4,630851,1,3,0,,14.0,B,,0.54,1.44
17534,FF,2020-07-23,96.5,516770,R,2,0,-0.8,3.3,0,4,630851,1,3,0,,4.0,S,,-0.42,2.55
17535,SL,2020-07-23,90.6,516770,R,1,0,1.43,0.39,0,4,630851,1,3,0,,1.0,S,,-0.8,3.3
17536,FF,2020-07-23,97.5,516770,R,0,0,0.21,1.12,0,4,630851,1,3,0,,14.0,B,,1.43,0.39
17506,FF,2020-07-23,97.7,645302,R,2,2,0.81,1.8,2,5,630851,1,4,1,,,,,,
17507,SL,2020-07-23,90.5,645302,R,1,2,2.54,0.67,2,5,630851,1,4,1,strikeout,9.0,S,,0.81,1.8
17508,SL,2020-07-23,89.6,645302,R,0,2,1.02,0.59,2,5,630851,1,4,1,,14.0,B,,2.54,0.67
17509,FF,2020-07-23,97.5,645302,R,0,1,0.02,2.94,2,5,630851,1,4,1,,14.0,B,,1.02,0.59
17510,FF,2020-07-23,95.9,645302,R,0,0,0.96,2.85,2,5,630851,1,4,1,,5.0,S,,0.02,2.94
17511,KC,2020-07-23,87.0,664057,L,1,2,1.12,0.38,1,5,630851,1,4,1,,12.0,S,,0.96,2.85
17512,FF,2020-07-23,97.6,664057,L,1,1,-0.96,3.34,1,5,630851,1,4,1,strikeout,14.0,S,,1.12,0.38
17513,FF,2020-07-23,96.7,664057,L,1,0,0.02,3.74,1,5,630851,1,4,1,,11.0,S,,-0.96,3.34
17514,KC,2020-07-23,83.7,664057,L,0,0,0.57,1.14,1,5,630851,1,4,1,,12.0,S,,0.02,3.74
17515,SL,2020-07-23,90.3,452678,L,3,2,-0.07,3.63,1,5,630851,1,4,0,,14.0,B,,0.57,1.14
17516,SL,2020-07-23,89.8,452678,L,2,2,2.17,-0.27,1,5,630851,1,4,0,walk,11.0,B,,-0.07,3.63
17517,FF,2020-07-23,96.3,452678,L,2,1,-0.22,2.96,1,5,630851,1,4,0,,14.0,B,,2.17,-0.27
17518,FF,2020-07-23,96.1,452678,L,1,1,0.89,1.64,1,5,630851,1,4,0,,2.0,S,,-0.22,2.96
17519,KC,2020-07-23,80.6,452678,L,0,1,-1.31,2.08,1,5,630851,1,4,0,,14.0,B,,0.89,1.64
17520,FF,2020-07-23,95.6,452678,L,0,0,0.29,2.3,1,5,630851,1,4,0,,13.0,B,,-1.31,2.08
17521,FF,2020-07-23,96.2,435559,R,2,1,0.13,2.7,0,5,630851,1,4,0,,6.0,S,,0.29,2.3
17522,FF,2020-07-23,95.8,435559,R,1,1,0.24,3.87,0,5,630851,1,4,0,field_out,5.0,X,fly_ball,0.13,2.7
17523,SL,2020-07-23,86.9,435559,R,1,0,0.17,2.49,0,5,630851,1,4,0,,12.0,B,,0.24,3.87
17524,SL,2020-07-23,88.7,435559,R,0,0,0.71,1.08,0,5,630851,1,4,0,,5.0,S,,0.17,2.49
16471,KC,2020-09-22,82.4,606192,R,1,1,0.56,1.85,2,1,630881,0,2,0,,,,,,
16472,FF,2020-09-22,97.9,606192,R,0,1,0.73,3.59,2,1,630881,0,2,0,field_out,9.0,X,ground_ball,0.56,1.85
16473,FF,2020-09-22,95.2,606192,R,0,0,0.7,3.15,2,1,630881,0,2,0,,12.0,B,,0.73,3.59
16474,KC,2020-09-22,84.1,666182,R,2,2,0.36,1.8,1,1,630881,0,2,0,,3.0,S,,0.7,3.15
16475,SL,2020-09-22,88.3,666182,R,2,2,0.34,2.2,1,1,630881,0,2,0,field_out,9.0,X,fly_ball,0.36,1.8
16476,FF,2020-09-22,97.0,666182,R,2,1,-0.24,1.87,1,1,630881,0,2,0,,9.0,S,,0.34,2.2
16477,FF,2020-09-22,96.6,666182,R,1,1,1.28,2.76,1,1,630881,0,2,0,,8.0,S,,-0.24,1.87
16478,FF,2020-09-22,97.2,666182,R,0,1,0.93,3.6,1,1,630881,0,2,0,,12.0,B,,1.28,2.76
16479,SL,2020-09-22,87.4,666182,R,0,0,-0.03,2.8,1,1,630881,0,2,0,,12.0,B,,0.93,3.6
16480,FF,2020-09-22,96.9,624415,L,3,2,-0.7,3.62,0,1,630881,0,2,0,,5.0,S,,-0.03,2.8
16481,CH,2020-09-22,89.1,624415,L,2,2,-1.15,3.49,0,1,630881,0,2,0,strikeout,11.0,S,,-0.7,3.62
16482,KC,2020-09-22,82.8,624415,L,2,1,0.3,2.48,0,1,630881,0,2,0,,11.0,B,,-1.15,3.49
16483,KC,2020-09-22,82.9,624415,L,1,1,-1.08,5.75,0,1,630881,0,2,0,,6.0,S,,0.3,2.48
16484,FF,2020-09-22,95.6,624415,L,1,0,0.34,2.71,0,1,630881,0,2,0,,11.0,B,,-1.08,5.75
16485,FF,2020-09-22,95.6,624415,L,0,0,-1.89,3.14,0,1,630881,0,2,0,,6.0,S,,0.34,2.71
16454,SL,2020-09-22,90.6,666971,R,3,2,0.53,1.69,1,2,630881,0,2,1,,,,,,
16455,FF,2020-09-22,97.9,666971,R,2,2,1.0,1.54,1,2,630881,0,2,1,grounded_into_double_play,9.0,X,ground_ball,0.53,1.69
16456,SL,2020-09-22,90.0,666971,R,1,2,1.44,1.54,1,2,630881,0,2,1,,14.0,B,,1.0,1.54
16457,FF,2020-09-22,97.5,666971,R,0,2,-0.56,4.15,1,2,630881,0,2,1,,14.0,B,,1.44,1.54
16458,SL,2020-09-22,89.1,666971,R,0,1,0.64,1.36,1,2,630881,0,2,1,,11.0,B,,-0.56,4.15
16459,SL,2020-09-22,89.0,666971,R,0,0,0.99,2.14,1,2,630881,0,2,1,,14.0,S,,0.64,1.36
